,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
880,3.2,εἶ ,ես +դու [you],ხარ ,ყოფა,V.S2.Sg,be
881,,,,"+შენ,",შენ,PRON.Nom.Sg,you
882,3.2,κύριε ,Տէր` ,"უფალო, ",უფალ,N.Voc.Sg,Lord
883,3.2,καὶ ,եւ ,და ,და,CONJ,and
884,3.2,πάντα ,ամենայն ,ყოველნი,ყოველ,PRON.Nom.Pl,all
885,3.2,τὰ ἔργα ,գործք ,საქმენი ,საქმე,N.Nom.Pl,work
886,3.2,καὶ ,եւ ,და ,და,CONJ,and
887,3.2,αἱ ὁδοί ,ճանապարհք ,გზანი ,გზა,N.Nom.Pl,road
888,3.2,σου ,քո ,შენნი ,შენ,PRON.Nom.Pl,your
889,3.2,ἐλεημοσύναι ,ողորմութիւն ,მოწყალება ,მოწყალება,N.Nom.Sg,mercy
890,,,,არიან,არ-ს,V.S3.Pl,be
891,3.2,καὶ ,եւ ,და ,და,CONJ,and
892,3.2,ἀλήθεια,զդատաստանս` ,"ჭეშმარიტება, ",ჭეშმარიტება,N.Nom.Sg,justice
893,3.2,καὶ ,եւ ,და ,და,CONJ,and
894,3.2,κρίσιν ,×,საშჯელსა ,საშჯელ,N.Dat.Sg,punishment
895,3.2,ἀληθινὴν ,զճշմարիտն ,სიმართლისა ,სიმართლე,N.Gen.Sg,truth
896,3.2,καὶ,եւ ,და ,და,CONJ,and
897,3.2,δικαίαν ,զարդարն ,ჭეშმარიტებისასა ,ჭეშმარიტება,N.Gen.Sg,justice
898,3.2,κρίνεις ,դատես ,შჯი ,შჯ,V.S2.Sg,judge
899,3.2,εἰς τὸν αἰῶνα,մինչեւ յաւիտեան:,უკუნისამდე. ,უკუნ,N.Gen-till,forever
900,,,,,,,
901,,GI,Arm,OGeo,Lemma,Gram,Eng
902,3.3,μνήσθητί ,Նայեա՛ , მომიჴსენე ,ჴსენ,V.S2.O1.Sg,rememeber
903,,,,,,,
904,3.3,μου ,առ իս ,მე ,მე,PRON.Nom.Sg,I
905,3.3,καὶ ,եւ ,და ,და,CONJ,and
906,3.3,ἐπίβλεψον ,յիշեա՛ ,მოჲხილე ,ხილ,V.S2.O3.Sg,see
907,3.3,ἐπ᾽ ἐμέ ,"զիս, ",ჩემ ,მე,PRON.Dat.Sg,I
908,,,,ზედა,ზედა,PRT,over
909,3.3,καὶ,եւ ,და ,და,CONJ,and
910,3.3,μή ,մի՛ ,ნუ ,ნუ,PRT,not
911,3.3,ἐκδικήσῃς ,1հատուցաներ ,შურსა ეძიებ ,შურისძიება,V.S2.Sg,compensate
912,3.3,ταῖς ἁμαρτίαις ,ըստ մեղս ,ცოდვათა ,ცოდვა,N.Dat.Pl,sin
913,3.3,μου ,"իմ, ",ჩემთასა ,ჩემ,PRON.Dat.Pl,my
914,3.3,καὶ ,եւ ,და ,და,CONJ,and
915,3.3,τοῖς ἀγνοήμασίν ,ըստ չարիս ,უმეცრებასა,უმეცრება,N.Dat.Sg,ignorance
916,3.3,τῶν πατέρων ,հարց ,მამათა ,მამა,N.Dat.Pl,father
917,3.3,μου,իմոց ,"ჩემთასა, ",ჩემ,PRON.Dat.Pl,my
918,3.3,ἃ ,որք ,რომელთა ,რომელ,PRON.Dat.Pl,which
919,3.3,ἥμαρτον ,մեղան,ცოდეს ,ცოდ,V.S1.Sg,sin
920,3.3,σου,քո:,შენ,შენ,PRON.Dat.Sg,you
921,3.3,ἐνώπιόν ,առաջի ,წინაშე.,წინაშე,PRT,before
922,,,,,,,
923,,GI,Arm,OGeo,Lemma,Gram,Eng
924,3.4,γὰρ,1Զի ,რამეთუ ,რამეთუ,CONJ,since
925,,,,არა,არა,PRT,not
926,3.4,παρήκουσαν ,2անցի՛ն +նոքա [they],ისმინნეს,სმენ,V.S3.O3.Pl,hear
927,,,,,,,
928,3.4,τῶν ἐντολῶν ,զպատուիրանօք ,მცნებანი ,მცნება,N.Nom.Pl,commandment
929,3.4,σου ,"քովք, ",შენნი ,შენ,PRON.Nom.Pl,your
930,3.4,καὶ,×,და ,და,CONJ,and
931,3.4,ἔδωκας,ետուր ,მიმცენ ,ცნ,V.S2.O1.Pl,give
932,3.4,ἡμᾶς ,զմեզ ,ჩუენ ,ჩუენ,PRON.Nom.Pl,we
933,3.4,εἰς διαρπαγὴν ,՛ի յափշտակութիւն ,მიმოდასატაცებელად ,მიმოტაცება,N.Adv.Sg,steal
934,3.4,καὶ ,եւ ,და ,და,CONJ,and
935,3.4,αἰχμαλωσίαν ,՛ի գերութիւն,ტყუეობად ,ტყუეობა,N.Adv.Sg,slavery
936,3.4,καὶ ,եւ ,და ,და,CONJ,and
937,3.4,παραβολὴν ,յառակս,იგავად ,იგავ,N.Adv.Sg,parable
938,3.4,×,×,და ,და,CONJ,and
939,3.4,ὀνειδισμοῦ ,նախատանաց ,საყუედრელად ,საყუედრელ,N.Adv.Sg,insult
940,3.4,πᾶσιν ,ընդ ամենայն ,ყოველთა ,ყოველ,PRON.Dat.Pl,all
941,3.4,τοῖς ἔθνεσιν ,հեթանոսս ,"წარმართთა, ",წარმართ,N.Dat.Pl,pagan
942,3.4,ἐν οἷς ,ուր +եւ [and],რომელთა ,რომელ,PRON.Dat.Pl,which
943,,,,შორის,შორის,PRT,between
944,3.4,ἐσκορπίσμεθα,ցրուեալքս եմք: ,განბნეულ ,განბნეულ,N.Abs.Sg,scatter
945,,,,ვართ. ,ყოფა,V.Pres.S1.Pl,be
946,,,,,,,
947,,GI,Arm,OGeo,Lemma,Gram,Eng
948,3.5,καὶ ,Եւ ,ხოლო ,ხოლო,CONJ,and
949,3.5,νῦν ,արդ այժմ ,"აწ, ",აწ,ADV,now
950,,,+Տէր`[Lord],,,,
951,3.5,πολλαὶ , բազո՛ւմ ,ყოველნი ,ყოველ,PRON.Nom.Pl,all
952,3.5,αἱ κρίσεις ,3ճշմարտութեան,მსჯავრნი ,მსჯავრ,N.Nom.Pl,condemnation
953,3.5,σού,4քոյ:,შენნი ,შენ,PRON.Nom.Pl,your
954,3.5,ἀληθιναὶ ,2իրաւունք ,ჭეშმარიტ,ჭეშმარიტ,N.Abs.Sg,justice
955,3.5,εἰσιν ,1են ,არიან ,არ-ს,V.S3.Pl,be
956,3.5,ποιῆσαι ,1զոր արարեր ,ყოფად ,ყოფა,N.Adv.Sg,be
957,3.5,ἐξ ἐμοῦ ,2ընդ , ჩემგან,მე,PRON.Dat.Sg,I
958,3.5,περὶ τῶν ἁμαρτιῶν ,×,ცოდვათა ,ცოდვა,N.Gen.Pl,sin
959,3.5,μου,իս ,"ჩემთათჳს, ",ჩემ,PRON.Gen-for,my
960,3.5,ὅτι ,զի ,რამეთუ ,რამეთუ,CONJ,since
961,3.5,οὐκ ,ո՛չ ,არა ,არა,PRT,not
962,3.5,ἐποιήσαμεν ,արարաք ,ვყვენით ,ყოფა,V.S1.Pl,make
963,3.5,τὰς ἐντολάς ,զպատուիրանս ,მცნებანი ,მცნება,N.Nom.Pl,commandment
964,3.5,σου ,"քո, ","შენნი, ",შენ,PRON.Nom.Pl,your
965,3.5,γὰρ,1եւ ,რამეთუ  ,რამეთუ,CONJ,since
966,3.5,οὐ ,2ո՛չ +եւս [again],არა,არა,PRT,not
967,3.5,ἐπορεύθημεν ,գնացաք ,ვიდოდეთ ,ვედ,V.S1.Pl,go
968,3.5,ἐν ἀληθείᾳ ,ճշմարտութեամբ,ჭეშმარიტებით ,ჭეშმარიტება,N.Inst.Sg,truth
969,3.5,ἐνώπιόν ,առաջի ,წინაშე ,წინაშე,PRT,before
970,3.5,σου,քո:,შენსა.,შენ,PRON.Dat.Sg,you
971,,,,,,,
972,,GI,Arm,OGeo,Lemma,Gram,Eng
973,3.6,καὶ ,×,ხოლო,ხოლო,CONJ,and
974,3.6,νῦν ,Արդ` ,აწ ,აწ,ADV,now
975,,,,,,,
976,3.6,κατὰ τὸ ἀρεστὸν , 3ըստ հաճութեան +կամաց քոց. [your will],სათნოებისაებრ ,სათნო,N.Gen.Sg,pleasure
977,,,,ნებისა,ნება,N.Gen.Sg,will
978,,,,შენისა ,შენ,PRON.Gen.Sg,your
979,3.6,ποίησον,արա՛ ,ყავ ,ყოფა,V.S2.Sg,be
980,3.6,ἐνώπιόν ,×,წინაშე,წინაშე,ADV,before
981,3.6,σου ,×,შენსა,შენ,PRON.Dat.Sg,you
982,3.6,μετ᾽ ἐμοῦ ,ընդ իս,ჩემ თანა ,მე,PRON.Nom.Sg,I
983,3.6,ἐπίταξον ,տո՛ւր հրաման ,ბრძანე,ბრძან,V.S2.Sg,order
984,3.6,ἀναλαβεῖν ,առնուլ ,მიღებაჲ ,მიღება,N.Nom.Sg,getting
985,3.6,τὸ πνεῦμά ,զոգի՛ ,სულისა ,სულ,N.Gen.Sg,soul
986,3.6,μου ,"իմ, ","ჩემისაჲ, ",ჩემ,PRON.Gen.Sg,my
987,3.6,ὅπως ,զի ,რაჲთა ,რაჲთა,CONJ,that
988,3.6,ἀπολυθῶ ,եղէց արձակեալ ,განვეტეო,ტევ,V.S1.O3.Sg,release
989,3.6,καὶ ,եւ ,და ,და,CONJ,and
990,3.6,γένωμαι ,եղէ՛ց,ვიქმნე ,ქმენ,V.S1.O3.Sg,be
991,3.6,γῆ ,հող. ,მიწა;,მიწა,N.Nom.Sg,ground
992,3.6,διότι , վասն զի ,რამეთუ ,რამეთუ,CONJ,that
993,3.6,λυσιτελεῖ ,լա՛ւ +է [is],უმჯობეს,უმჯობეს,N.Abs.Sg,better
994,,,,არს,არ-ს,V.S3.Sg,be
995,3.6,μοι,ինձ ,ჩემდა ,მე,PRON.Dat.Sg,I
996,3.6,ἀποθανεῖν,մեռանել ,"სიკუდილი, ",სიკუდილ,N.Nom.Sg,death
997,3.6,ἢ,քան զայս ,ვიდრე,ვიდრე,CONJ,until
998,3.6,ζῆν,կեանս +իմ. [my],"ცხორებასა, ",ცხორება,N.Dat.Sg,life
999,3.6,ὅτι,զի ,რამეთუ ,რამეთუ,CONJ,that
1000,3.6,ὀνειδισμοὺς,նախատինս ,ყუედრებაჲ ,ყუედრება,N.Nom.Sg,rebuke
1001,3.6,ψευδεῖς,սո՛ւտս ,ნაცილი ,ნაცილ,ADJ.Nom.Sg,FALSE
1002,3.6,ἤκουσα,"լուայ, ",მესმა,სმ,V.O1.S3.Sg,hear
1003,3.6,καὶ,եւ,და ,და,CONJ,and
1004,3.6,λύπη,տրտմութիւն ,მწუხარებაჲ,მწუხარება,N.Nom.Sg,sadness
1005,3.6,πολλὴ ,1բազո՛ւմ ,დიდი  ,დიდ,ADJ.Nom.Sg,big
1006,3.6,ἐστὶν , 2է ,არს,არ-ს,V.S3.Sg,be
1007,3.6,ἐν ἐμοί ,յիս. ,ჩემ თანა.,მე,PRON.Dat.Sg,I
1008,3.6,ἐπίταξον ,×,ბრძანე,ბრძან,V.S2.Imp.Sg,order
1009,3.6,ἀπολυθῆναί ,արձակեա՛ ,განტევებაჲ,განტევება,N.Nom.Sg,release
1010,3.6,με ,զիս ,ჩემი,ჩემ,PRON.Nom.Sg,my
1011,3.6,τῆς ἀνάγκης ,՛ի վշտաց ,ურვილებისა-გან,ურვილება,N.Gen.Sg,grief-from
1012,,,,ჩემისა,ჩემ,PRON.Gen.Sg,my
1013,3.6,ἤδη,×,აწვე,აწ,ADV,now
1014,3.6,εἰς τὸν αἰώνιον ,"2յաւիտենից, ",საუკუნესა,საუკუნე,N.Dat.Sg,century
1015,3.6,τόπον ,1՛ի տեղին ,მას ადგილსა,ადგილ,N.Dat.Sg,place
1016,3.6,καὶ,եւ ,და,და,CONJ,and
1017,3.6,μὴ ,մի՛ ,ნუ,ნუ,PRT,not
1018,3.6,ἀποστρέψῃς ,դարձուցաներ ,"გარე-მიიქცევ,",ქეც,V.S2.Sg,turn
1019,3.6,τὸ πρόσωπόν ,զերեսս ,პირსა,პირ,N.Dat.Sg,face
1020,3.6,σου ,քո,შენსა,შენ,PRON.Dat.Sg,your
1021,3.6,ἀπ᾽ ἐμοῦ,յինէն:,ჩემგან. ,მე,PRON.Dat.Sg,I
1022,,,,,,,
1023,,,,,,,
1024,,GI,Arm,OGeo,Lemma,Gram,Eng
1025,3.7,ἐν τῇ αὐτῇ ,Քանզի եւ ՛ի նմին իսկ աւուր [Because on that day] ,მას დღესა ,დღე,N.Noun.Sg,day
1026,3.7,ἡμέρᾳ ,"էր լուեալ նորա զիրսն, որ [from hearing of him, which]",შინა ,შინა,PRT,in
1027,3.7,συνέβη ,էր անցեալ ,შეჰხუდა ,ხუდ,V.S3.O3.Sg,meet
1028,3.7,Σαρρα ,1ընդ Սարրա [Sarra],"სარას, [sara-s]",სარა,PN.Dat.Sg,Sarah
1029,3.7,τῇ θυγατρὶ ,2ընդ դուստրն   ,ასულსა,ასულ,N.Dat.Sg,daughter
1030,3.7,Ραγουηλ ,3Հռագուելայ.[Hṙaguel-ay],"ჰრაგუელისსა, [hraguel-issa]",ჰრაგუელ,PN.Gen.Sg,Hraguel
1031,3.7,ἐν Ἐκβατάνοις ,յԵկբատանս [y-Ek'bat'an-s] pr որ էր [which is],ეკბატანს [ek'bat'an-s],ეკბატან,PN.Dat.Sg,Ekbatana
1032,3.7,τῆς Μηδίας ,՛ի Մարաց [mar-ac] +գաւառին: [province],ხუჟიკეთისასა [xužik'-etisasa],ხუჟიკეთ,PN.Gen.Sg,Media
1033,3.7,ὀνειδισθῆναι ,նախատէին ,ყუედრებაჲ ,ყუედრება,N.Nom.Sg,insult
1034,3.7,ὑπὸ παιδισκῶν ,զաղջիկն աղախնայք ,მჴევალთაგან ,მჴევალ,N.Gen.Sg,maid
1035,3.7,πατρὸς ,հօրն ,მამისა ,მამა,N.Gen.Sg,father
1036,3.7,αὐτῆς,իւրոյ ,მისისათა. ,მის,PRON.Gen.Sg,his
1037,,,,,,,
1038,,,,,,,
1039,,,,,,,
1040,,GI,Arm,OGeo,Lemma,Gram,Eng
1041,3.8,ὅτι ,զոր  ,რამეთუ ,რამეთუ,CONJ,that
1042,3.8,δεδομένη ,տուեալ  ,მიცემულ  ,მიცემულ,N.Abs.Sg,given
1043,3.8,ἦν ,էր  ,იყო ,ყოფა,V.S3.Sg,be
1044,,,,იგი,იგი,PRON.Nom.Sg,she
1045,3.8,ἑπτά ,եւթն.  ,შჳდთა ,შჳდ,NUM.Dat.Pl,seven
1046,3.8,ἀνδράσιν ,արանց  ,"ქმართა,",ქმარ,N.Dat.Pl,husband
1047,3.8,καὶ,եւ  ,და ,და,CONJ,and
1048,3.8,Ασμοδαυς,Ազմոդ [Azmod] +`եւ՛ս  [again],"ასმოდეოსი,  [asmodeos-i] ",ასმოდეოს,PN.Nom.Sg,Asmodaios
1049,3.8,τὸ πονηρὸν,×,ბოროტი ,ბოროტ,ADJ.Nom.Sg,wicked
1050,3.8,δαιμόνιον,դեւն ,"ეშმაკი, ",ეშმაკ,N.Nom.Sg,devil
1051,3.8,ἀπέκτεινεν,չարսպանանէ՛ր  ,მოსრვიდა ,სრვ,V.S3.Sg,kill
1052,3.8,αὐτοὺς,"զնոսա,  ",მათ ,იგინი,PRON.Dat.Pl,they
1053,3.8,πρὶν ἢ,մինչչեւ՛  ,ვიდრე ,ვიდრე,PRT,until
1054,3.8,γενέσθαι,մերձեցեալ էին  ,შესლვამდე ,შელვა,N.Adv.Sg,enter
1055,3.8,αὐτοὺς,՛ի նա [Sg],მისა,იგი,PRON.Gen.Sg,he
1056,3.8,μετ᾽ αὐτῆς,×,"მის თანა, ",იგი,PRON.Gen.Sg,she
1057,3.8,ὡς, ըստ  ,ვითარცა,ვითარცა,CONJ,as
1058,3.8, ἐστὶν,×,არს,არ-ს,V.Pres.S3.Sg,be
1059,3.8,ἀποδεδειγμένον,օրինի ,წესი,წეს,N.Nom.Sg,rule
1060,3.8,ἐν γυναιξίν,արանց եւ կանանց: [man and woman],დედათაჲ.,დედა,N.Gen.Pl,mother
1061,3.8,καὶ ,Եւ  ,და,და,CONJ,and
1062,3.8,εἶπαν ,նախատէին ,ჰრქუეს,რქუ,V.S3.O3.Pl,tell
1063,3.8,οὐ ,Ո՞չ ,არა,არა,PRT,not
1064,3.8,συνίεις ,իմանաս` ,"გიცნობიეს-ა,",ცნობ,V.S2.O3.Sg,know
1065,3.8,ἡ,զի ,რომელსა,რომელ,PRON:Dat.Sg,which
1066,3.8,ἀποπνίγουσά ,հեղձուցանես ,დაგიშდობიან ,შდ,V.S2.O3.Sg,choke
1067,3.8,τοὺς ἄνδρας ,"զարսդ +քո,[you]",ქმარნი? ,ქმარ,N.Nom.Pl,husband
1068,3.8,ἤδη ,զի +ահա [behold] ,რამეთუ ,რამეთუ,CONJ,since
1069,3.8,ἑπτὰ,եւթն  ,შჳდი ,შჳდ,NUM.Nom.Sg,seven
1070,3.8,ἀνδράσιν,այր  ,ქმარი ,ქმარ,N.Nom.Sg,husband
1071,3.8,ἔσχες ,"առեր,  ",გესუა ,სუ,V.S2.O3.Sg,sit
1072,3.8,καὶ ,եւ+ ո՛չ  [not],და ,და,CONJ,and
1073,3.8,ἑνὸς ,՛ի միո՛ւմ  ,ერთისაცა ,ერთ,NUM.Gen.Sg,one
1074,3.8,αὐτῶν ,×,მათგანისა ,იგინი,PRON.Gen.Pl,they
1075,3.8,οὐκ ,ո՛չ  ,არა ,არა,PRT,not
1076,3.8,ὠνάσθης,վայելեցեր,სახელ-გედვა ,სახელდება,V.S2.O3.Sg,enjoy
1077,,,,შენ,შენ,PRON.Dat.Sg,you
1078,,,,ცოლად. ,ცოლ,N.Adv.Sg,wife
1079,,,,,,,
1080,,GI,Arm,OGeo,Lemma,Gram,Eng
1081,3.9,τί ,3զի՞ ,რაჲსათჳს ,რაჲსათჳს,PRT,why
1082,,,,უკუჱ,უკუჱ,PRT,still
1083,3.9,μαστιγοῖς ,"տանջես, ",მტანჯავ ,ტანჯ,V.S2.O1.Sg,torture
1084,3.9,εἰ,ընդէ՞ր +եւ ո՛չ դո՛ւ  [and not you],უკუეთუ ,უკუეთუ,CONJ,whether
1085,,,,იგინი,იგინი,PRON.Nom.Pl,they
1086,3.9,ἀπέθαναν ,2կորեար. ,მოსწყდეს ,წყდ,V.S3.Pl,die
1087,3.9,βάδιζε ,×,ვიდოდე ,ვიდ,V.S1.Sg,go
1088,,,,შენცა,შენ,PRON.Nom.Sg-too,you too
1089,3.9,μετ᾽ αὐτῶν ,1ընդ նոսա,"მათ თანა, ",იგინი,PRON.Dat.Pl,they
1090,3.9,μὴ , ո՛չ,ნუმცა ,ნუმცა,PRT,neither
1091,3.9,ἴδοιμέν , տեսանէաք +մեք [we],გჳხილავს ,ხილ,V.S1.Pl,see
1092,3.9,σου ,2քո,შენი ,შენ,PRON.Nom.Sg,your
1093,3.9,υἱὸν ,1զզաւակ ,"ძე, ",ძე,N.Nom.Sg,son
1094,3.9,ἢ ,×,გინა,გინა,CONJ,or
1095,3.9,θυγατέρα,×,ასული ,ასულ,N.Nom.Sg,daughter
1096,3.9,εἰς τὸν αἰῶνα, մինչեւյաւիտեան:,უკუნისამდე.,უკუნისამდე,N.Adv.Sg,forever
1097,,,,,,,
1098,,GI,Arm,OGeo,Lemma,Gram,Eng
1099,3.1,ταῦτα,Զայս իբրեւ ,ესე ვითარცა ,ვითარცა,CONJ,as
1100,3.1,ἀκούσασα,լուաւ +աղջիկն`[girl],"ესმა, ",სმ,V.S3.O3.Sg,hear
1101,3.1,ἐλυπήθη , տրտմեցա՛ւ ,შეწუხნა ,წუხ,V.S3.Sg,be sad
1102,3.1,σφόδρα ,"յոյժ, ","ფრიად, ",ფრიად,ADV,very
1103,3.1,ὥστε,եւ կամէր [and wanted],ვიდრე,ვიდრე,CONJ,until
1104,3.1,ἀπάγξασθαι,խեղդե՛լ +զինքն: [of himself],მოშთობადმდე ,მოშთობა,N.Adv.Sg,chocke
1105,,,,თავისაცა ,თავ,N.Gen.Sg-too,head too
1106,3.1,καὶ ,Եւ ,და ,და,CONJ,and
1107,3.1,εἶπεν ,ասէր. ,თქუა: ,თქუ,V.S3.O3.Sg,say
1108,3.1,μία μέν ,Մի՛ ,მარტოჲ ,მარტო,Adj.Nom.Sg,only
1109,3.1,εἰμι,եմ +ես [I],ვარ ,ყოფა,V.S1.Sg,be
1110,,,,მე,მე,PRON.Nom.Sg,I
1111,3.1,τῷ πατρί ,հօրն ,მამისა ,მამა,N.Gen.Sg,father
1112,3.1,μου ,իմում. ,"ჩემისაჲ,",ჩემ,PRON.Gen.Sg,my
1113,3.1,ἐὰν ,արդ եթէ ,უკუეთუ ,უკუეთუ,CONJ,if
1114,3.1,ποιήσω ,առնե՛լ ,ვყო ,ყოფა,V.S1.O3.Sg,do
1115,3.1,τοῦτο ,զայս` ,"ესე,",ესე,PRON.Nom.Sg,this
1116,3.1,ὄνειδος,նախատինս ,საყუედრელ ,საყუედრელ,N.Abs.Sg,insult
1117,3.1,ἐστιν,1առնե՛մ ,არს  ,არ-ს,V.S3.Sg,be
1118,3.1,αὐτῷ ,"2նմա, ",თავისა ჩემისა,მე,PRON.Gen.Sg,myself
1119,3.1,καὶ,եւ ,და ,და,CONJ,and
1120,3.1,τὸ γῆρας ,2զծերութիւն  ,სიბერე ,სიბერე,N.Nom.Sg,old age
1121,3.1,αὐτοῦ ,3նորա,მისი ,მის,PRON:Gen.Sg,his
1122,3.1,κατάξω,1իջուցանեմ +ես [I],შთაჴდა ,ჴად,V.S3.Sg,put
1123,3.1,μετ᾽ ὀδύνης,ցաւօք ,სალმობით ,სალმობა,N.Inst.Sg,pain
1124,3.1,εἰς ᾅδου,՛ի դժոխս:,ჯოჯოხეთად.,ჯოჯოხეთ,N.Adv.Sg,hell
1125,,,,,,,
1126,,GI,Arm,OGeo,Lemma,Gram,Eng
1127,3.11,καὶ ,Եւ +կա՛յր [stood],და ,და,CONJ,and
1128,3.11,ἐδεήθη ,յաղօթս ,ევედრებოდა ,ვედრ,V.S3.O3.Sg,pray
1129,,,,უფალსა,უფალ,N.Dat.Sg,Lord
1130,3.11,πρὸς τῇ θυρίδι ,ընդ պատուհանն +որ էր ընդդէմ Երուսաղեմի: [which was against Erusałem-i],სარკუმლით გამო ,სარკუმელ,N.Inst.Sg,window
1131,3.11,καὶ ,Եւ ,და ,და,CONJ,and
1132,3.11,εἶπεν ,ասէր:,იტყოდე: ,ტყ,V.S2.O3.Sg,say
1133,3.11,εὐλογητὸς , Օրհնեալ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,bless
1134,3.11,εἶ ,ես +դու [you],ხარ ,ყოფა,V.S2.Sg,be
1135,,,,"+შენ,",შენ,PRON.Nom.Sg,you
1136,3.11,κύριε ,Տէր ,"უფალო, ",უფალ,N.Voc.Sg,Lord
1137,3.11,ὁ θεός ,Աստուած ,ღმერთო,ღმერთ,N.Voc.Sg,God
1138,3.11,μου,իմ. ,"ჩემო, ",ჩემ,PRON.Voc.Sg,my
1139,3.11,καὶ ,եւ ,და ,და,CONJ,and
1140,3.11,εὐλογητὸν,օրհնեալ +է [is],კურთხეულ ,კურთხეულ,N.Abs.Sg,bless
1141,,,,არს,არ-ს,V.S3.Sg,be
1142,3.11,τὸ ὄνομά,անունդ ,სახელი ,სახელ,N.Nom.Sg,name
1143,3.11,σου,քո ,"შენი, ",შენ,PRON.Nom.Sg,your
1144,3.11,τὸ ἅγιον,սուրբ ,წმიდაჲ ,წმიდა,ADJ.Nom.Sg,saint
1145,3.11,καὶ,եւ ,და ,და,CONJ,and
1146,3.11,ἔντιμον,պատուակա՛ն ,"პატიოსანი, ",პატიოსან,ADJ.Nom.Sg,honorable
1147,3.11,εἰς τοὺς αἰῶνας,մինչեւ յաւիտեան:,"უკუნისამდე,",უკუნისამდე,N.Adv.Sg,forever
1148,3.11,εὐλογήσαισάν,×,გაკურთხევდეთ ,კურთხ,V.S1.O2.Pl,bless
1149,3.11,σε,×,შენ,შენ,PRON.Dat.Sg,you
1150,3.11,πάντα,×,ყოველნი ,ყოველ,PRON.Nom.PL,all
1151,3.11,τὰ ἔργα,×,საქმენი ,საქმე,N.Nom.Pl,work
1152,3.11,εἰς τὸν αἰῶνα,×,უკუნისამდე.,უკუნისამდე,N.Adv.Sg,forever
1153,,,,,,,
1154,,,,,,,
1155,,GI,Arm,OGeo,Lemma,Gram,Eng
1156,3.12,καὶ ,Եւ ,და ,და,CONJ,and
1157,3.12,νῦν ,արդ ,"აწ, ",აწ,ADV,now
1158,3.12,κύριε ,Տէր` ,"უფალო, ",უფალ,N.Voc.Sg,Lord
1159,3.12,τοὺς ὀφθαλμούς , սրտիւ pr բոլորով [all],თუალნი ,თუალ,N.Nom.Pl,eye
1160,3.12,μου ,իմով ,ჩემნი ,ჩემ,PRON.Nom.Pl,my
1161,3.12,καὶ ,×,და ,და,CONJ,and
1162,3.12,τὸ πρόσωπόν ,×,პირი ,პირ,N.Nom.Sg,face
1163,3.12,μου ,×,ჩემი ,ჩემ,PRON.Nom.Sg,my
1164,3.12,εἰς σὲ ,2զքեզ:,შენდამი. ,შენ,PRON.Adv.Sg,you
1165,,,,,,,
1166,,,,,,,
1167,,,,,,,
1168,,GI,Arm,OGeo,Lemma,Gram,Eng
1169,3.13,εἰπὸν , ասացի  pr եւ [and],ვთქუ ,თქუ,V.S1.Sg,say
1170,3.13,ἀπολῦσαί ,հրաժարե՛լ +հոգւոյս ՛ի մարմնոյս [of soul from body] ,განტევებაჲ ,ტევ,N.Nom.Sg,renounce
1171,3.13,με ,իմմէ.  ,ჩემი ,ჩემ,PRON.Nom.Sg,my
1172,3.13,ἀπὸ τῆς γῆς ,×,"ქუეყანით, ",ქუეყანა,N.Inst.Sg,country
1173,3.13,καὶ ,զի  ,რაჲთა ,რაჲთა,CONJ,that
1174,3.13,μὴ ,մի՛ եւս+ յաւելից [more]  ,არღარა ,არღარა,PRT,no more
1175,3.13,ἀκοῦσαί ,լսել  ,მესმეს ,სმ,V.S1.O3.Sg,hear
1176,3.13,ὀνειδισμόν,զնախատինսն,ყუედრებაჲ.,ყუედრება,N.Nom.Sg,insult
1177,,,,,,,
1178,,,,,,,
1179,,,,,,,
1180,,,,,,,
1181,,GI,Arm,OGeo,Lemma,Gram,Eng
1182,3.14,σὺ , դու pr զի [that],შენ ,შენ,PRON.Erg.Sg,you
1183,3.14,γινώσκεις ,2գիտես ,"უწყი, ",წყ,V.S2.O3.Sg,know
1184,3.14,ὅτι ,զի ,რამეთუ ,რამეთუ,CONJ,since
1185,3.14,καθαρά ,սո՛ւրբ ,წმიდა ,წმიდა,ADJ.Nom.Sg,holly
1186,3.14,εἰμι ,եմ +ես [I],ვარ ,ყოფა,V.S1.Sg,be
1187,,,,მე,მე,PRON.Nom.Sg,I
1188,3.14,ἀπὸ πάσης ,յամենայն ,ყოვლისაგან ,ყოველ,PRON.Gen.Sg,all
1189,3.14,ἁμαρτίας ,մեղաց ,ცოდვისა  ,ცოდვა,N.Gen.Sg,sin
1190,,,,და,და  ,CONJ,and
1191,3.14,ἀνδρὸς,կուսութեամբս +իմով: [of my],მამაკაცისა.,მამაკაც,N.Gen.Sg,man
1192,,,,,,,
1193,,,,,,,
1194,,,,,,,
1195,,,,,,,
1196,,GI,Arm,OGeo,Lemma,Gram,Eng
1197,3.15,καὶ ,Եւ  ,და ,და,CONJ,and
1198,3.15,οὐκ ,ո՛չ + է իմ [is my],არა,არა,PRT,not
1199,3.15,ἐμόλυνα ,  աղտեղեալ ,შევაგინე ,გინ,V.S1.O3.Sg,abuse
1200,3.15,τὸ ὄνομά ,զանուն ,სახელი ,სახელ,N.Nom.Sg,name
1201,3.15,μου ,իմ ,ჩემი ,ჩემ,PRON.Nom.Sg,my
1202,3.15,καὶ ,Եւ  ,და ,და,CONJ,and
