,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
1381,4.3,παιδίον , Որդեա՛կ +իմ: [my],"ყრმაო,",ყრმა,N.Voc.Sg,young man
1382,4.3,ἐὰν , եթէ ,"მო-რაჲ-ვკუდე, ",რაჲ,PRT,when
1383,,,,,,,
1384,4.3,ἀποθάνω ,մեռանիցիմ +ես` [I],,კუდ,V.S1.Sg,die
1385,4.3,θάψον ,թաղեսջի՛ր ,დამფალ ,ფალ,V.S2.O1.Sg,burry
1386,4.3,με ,զիս` ,მე,მე,PRON.Nom.Sg,I
1387,4.3,καὶ ,եւ ,და,და,CONJ,and
1388,4.3,μὴ ,մի՛ ,ნუ,ნუ,PRT,not
1389,4.3,ὑπερίδῃς ,"անարգիցես, +եւ կամ անտես առնիցես [and or ignore]",უგულებელს-ჰყოფ ,უგულებელს-ყოფა,V.S2.O3.Sg,dishonor
1390,4.3,τὴν μητέρα ,զմայրս  ,დედასა ,დედა,N.Dat.Sg,mother
1391,4.3,σου ,քո.,"შენსა,  ",შენ,PRON.Dat.Sg,your
1392,4.3,τίμα , պատուեսցե՛ս pr այլ [but],პატიოსნად ,პატიოსან,ADV,honestly
1393,,,,იპყარ,პყარ,V.S2.Sg,treat
1394,4.3,αὐτὴν ,զսա ,იგი,იგი,PRON:Nom.Sg,she
1395,4.3,πάσας ,զամենայն ,ყოველთა,ყოველ,PRON:Dat.Pl,all
1396,4.3,τὰς ἡμέρας,աւուրս ,დღეთა,დღე,N.Dat.Pl,day
1397,4.3,τῆς ζωῆς ,կենաց ,ცხორებისა,ცხორება,N.Gen.Sg,life
1398,4.3,σου ,"քոց, ",შენისათა ,შენ,PRON.Gen.Pl,your
1399,4.3,καὶ ,եւ ,და ,და,CONJ,and
1400,4.3,ποίει ,արասցես +սմա զամենայն ինչ որ [to this everything which],ჰყოფდი ,ყოფა,V.S2.O3.Sg,do
1401,4.3,τὸ ἀρεστὸν ,հաճո՛յ +է [is],სათნოებასა ,სათნოება,N.Dat.Sg,pleasure
1402,4.3,αὐτῇ,"սմա, ",მისსა ,მის,PRON.Gen.Sg,her
1403,4.3,καὶ,եւ ,და ,და,CONJ,and
1404,4.3,μὴ ,մի՛ ,ნუ ,ნუ,PRT,not
1405,4.3,λυπήσῃς ,տրտմեցուցանե՛ս,შეაწუხებ ,წუხ,V.S2.O3.Sg,sadden
1406,4.3,αὐτήν,զսա:,მას.,იგი,PRON.Dat.Sg,she
1407,4.4,μνήσθητι ,յիշեսցես pr  եւ [and],"მოიჴსენე, ",ჴსენ,V.S2.O3.Sg,remember
1408,,,,,,,
1409,4.4,παιδίον ,դու [you],"ყრმაო, ",ყრმა,N.Voc.Sg,young man
1410,4.4,ὅτι ,զի ,რამეთუ ,რამეთუ,CONJ,that
1411,4.4,πολλοὺς ,բազում ,მრავალნი ,მრავალ,ADJ.Nom.Sg,many
1412,4.4,κινδύνους ,ճգունս ,ჭირნი ,ჭირ,N.Nom.Pl,effort
1413,4.4,ἑόρακεν,կրեաց ,იხილნა ,ხილ,V.S3.O3.Sg,see
1414,4.4,ἐπὶ σοὶ,վասն քո` ,შენ ზედა ,შენ,PRON.Dat.Sg,you
1415,4.4,ἐν τῇ κοιλίᾳ,յորովայնին: pr յորժամ էի՛ր դու [when you were],მუცელსა ,მუცელ,N.Dat.Sg,stomach
1416,4.4,αὐτῆς ,×,მისსა. ,მის,PRON.Dat,her
1417,4.4,καὶ,Եւ,და ,და,CONJ,and
1418,4.4,ὅταν , յորժամ ,ოდეს ,ოდეს,ADJ,when
1419,,,,,,,
1420,4.4,ἀποθάνῃ ,մեռանիցի`,"მოკუდეს, ",კუდ,V.S3.Sg,die
1421,4.4,θάψον , թաղեսցես ,დაჰფალ ,ფალ,V.S2.O3.Sg,burry
1422,4.4,αὐτὴν,×,იგიცა,იგი,PRON.Nom.Sg,she-too
1423,4.4,παρ᾽ ἐμοὶ ,ընդ իս ,ჩემ თანა ,მე,PRON.Dat.Sg,I
1424,4.4,τάφῳ,շիրմի:,საფლავსა ,საფლავ,N.Dat.Sg,grave
1425,4.4,ἐν ἑνὶ ,՛ի նմի՛ն ,ერთსა. ,ერთ,NUM.Dat.Sg,one
1426,4.5,πάσας , 4զամենայն ,ყოველთა ,ყოველ,N.Dat.Pl,all
1427,,,,,,,
1428,4.5,τὰς ἡμέρας ,5աւուրս +կենաց [of  life],"დღეთა, ",დღე,N.Dat.Pl,day
1429,4.5,παιδίον ,×,"შვილო, ",შვილ,N.Voc.Sg,child
1430,4.5,κυρίου ,2զՏէր ,უფალი ,უფალ,N.Nom.Sg,Lord
1431,4.5,τοῦ θεοῦ ,3Աստուած,ღმერთი ,ღმერთ,N.Nom.Sg,God
1432,4.5,ἡμῶν , քո [your],ჩუენი ,ჩუენ,PRON.Nom.Pl,our
1433,4.5,μνημόνευε,1յիշեա՛ +դու [you],გეჴსენენ ,ჴსენ,V.S2.O3.Sg,remember
1434,,,,+შენ,შენ,CONJ,you
1435,4.5,καὶ ,եւ ,და ,და,CONJ,and
1436,4.5,μὴ,մի՛ ,ნუ ,ნუ,PRT,not
1437,4.5,θελήσῃς,×,ინებებ ,ნებ,V.S3.O3.Sg,want
1438,4.5,ἁμαρτάνειν ,"մեղանչիցես +դու, [you]",ცოდვად ,ცოდვა,N.Adv.Sg,sin
1439,4.5,καὶ ,եւ +կամ [or],და ,და,CONJ,and
1440,4.5,παραβῆναι ,անցանիցես,გარდასლვად ,გარდასლვა,N.Adv.Sg,pass
1441,4.5,τὰς ἐντολὰς ,զպատուիրանօք ,მცნებათა ,მცნება,N.Dat.Pl,commandment
1442,4.5,αὐτοῦ,նորա. +այլ [but],მისთა. ,მის,PRON.Gen.Pl,his
1443,4.5,δικαιοσύνην , 2զարդարութիւն  ,სიმართლესა ,სიმართლე,N.Dat.Sg,truth
1444,4.5,ποίει ,1 առնիցես,იქმოდე ,ქმ,V.S2.O3.Sg,do
1445,4.5,πάσας ,յամենայն,ყოველთა ,ყოველ,N.Dat.Pl,all
1446,4.5,τὰς ἡμέρας , ՛ի կեանս ,დღეთა ,დღე,N.Dat.Pl,day
1447,4.5,τῆς ζωῆς ,×,ცხორებისა ,ცხორება,N.Gen.Sg,life
1448,4.5,σου ,քո. ,შენისათა ,შენ,PRON.Gen.Sg,your
1449,4.5,καὶ ,եւ ,და ,და,CONJ,and
1450,4.5,μὴ ,մի՛ ,ნუ,ნუ,PRT,not
1451,4.5,πορευθῇς ,գնասցես+ դու [you],მიხუალ ,ვალ,V.S2.Sg,go
1452,4.5,ταῖς ὁδοῖς ,՛ի ճանապարհս,გზათა,გზა,N.Dat.Pl,road
1453,4.5,τῆς ἀδικίας,անիրաւութեան.,სირცუვისათა.,სიცრუვე,N.Gen.Pl,lie
1454,4.6,διότι ,զի  ,რამეთუ ,რამეთუ ,CONJ,that
1455,,,,,,,
1456,4.6,ποιοῦντός, առնիցես pr յորժամ [when],იქმოდი ,ქმ,V.S2.O3.Sg,do
1457,,,,რაჲ ,რაჲ,PRT,when
1458,4.6,σου ,դու  ,შენ ,შენ,PRON.Nom.Sg,you
1459,4.6,τὴν ἀλήθειαν ,զճշմարտութիւն`  ,"ჭეშმარიტებასა, ",ჭეშმარიტება,N.Dat.Sg,justice
1460,4.6,εὐοδίαι ,յաջողեսցի՛ն +ամենայն ,წარმართებულ ,წარმართებულ,N.Abs.Sg,succeed
1461,,,[all],,,,
1462,4.6,ἔσονται,×,იყვნენ ,ყოფა,V.S3.Pl,be
1463,4.6,ἐν τοῖς ἔργοις ,գործք  ,საქმენი ,საქმე,N.Nom.Pl,work
1464,4.6,σου,քո.  ,შენნი ,შენ,PRON.Nom.Pl,your
1465,4.6,καὶ ,եւ  ,და ,და,CONJ,and
1466,,,,,,,
1467,4.6,πᾶσι ,ամենեցուն  ,"ყოველნი, ",ყოველ,N.Nom.Pl,all
1468,,τοῖς,,რომელნი,რომელ,Pron.Nom.Pl,which
1469,4.6,ποιοῦσι ,որոցգործեն  ,იქმოდიან ,ქმ,V.S3.Pl,do
1470,4.6,τὴν δικαιοσύνην ,զարդարութիւն,სიმართლესა. ,სიმართლე,N.Dat.Sg,truth
1471,4.7,ἐκ τῶν ὑπαρχόντων ,Յընչից  ,ნაყოფთაგან ,ნაყოფ,N.Gen.Sg,fruit
1472,4.7,σοι ,քոց  ,შენთა ,შენ,PRON.Dat.Pl,your
1473,4.7,ποίει ,առնիցես  ,ჰყოფდი ,ყოფა,V.S2.O3.Sg,do
1474,4.7,ἐλεημοσύνην ,զողորմութիւնս.  ,წყალობასა ,წყალობა,N.Dat.Sg,mercy
1475,4.7,καὶ ,եւ  ,და ,და,CONJ,and
1476,4.7,μὴ ,մի՛  ,ნუ ,ნუ,PRT,not
1477,4.7,φθονεσάτω ,ագահիցէ  ,გეშურობნ ,შურ,V.S2.O3.Sg,be avaricius
1478,4.7,ὁ ὀφθαλμὸς ,ակն  ,თუალი  ,თუალ,N.Nom.Sg,eye
1479,4.7,σου ,քո  ,შენი,შენ,PRON.Nom.Sg,your
1480,4.7,ἐν τῷ ποιεῖν ,առնիցես  pr յորժամ [when],ყოფად ,ყოფა,N.Adv.Sg,make
1481,4.7,ἐλεημοσύνην ,զողորմութիւնն.  ,"მოწყალებისა, ",მოწყალება,N.Gen.Sg,mercy
1482,4.7,σε ,×,შენისა,შენ,PRON:Gen.Sg,your
1483,,,,და,და,CONJ,and
1484,4.7,μὴ , մի՛ pr եւ [and],ნუ ,ნუ,PRT,not
1485,4.7,ἀποστρέψῃς ,դարձուցանիցես  ,გარე-მიიქცევ ,ქეც,V.S2.O3.Sg,turn
1486,4.7,τὸ πρόσωπόν ,զերեսս  ,პირსა ,პირ,N.Dat.Sg,face
1487,4.7,σου ,քո  ,შენსა ,შენ,PRON.Dat.Sg,your
1488,4.7,ἀπὸ παντὸς ,յամենայն  ,ყოვლისაგან,ყოველ,N.Gen.Sg,all
1489,4.7,πτωχοῦ,աղքատոյ.  ,გლახაკისა ,გლახაკ,N.Gen.Sg,poor
1490,4.7,καὶ ,եւ  ,და,და,CONJ,and
1491,4.7,οὐ μὴ ,ո՛չ  ,არა ,არა,PRT,not
1492,4.7,ἀποστραφῇ ,դարձուսցէ  ,გარე-მიგექცეს,ქეც,V.S2.O3.Sg,turn
1493,4.7,ἀπὸ σοῦ ,՛ի քէն  ,შენ,შენ,PRON.Dat.Sg,you
1494,4.7,τὸ πρόσωπον ,2զերեսս +իւր [his],პირი ,პირ,N.Nom.Sg,face
1495,4.7,τοῦ θεοῦ,1 Աստուած pr Տէր [Lord],ღმრთისაჲ. ,ღმერთ,N.Gen.Sg,God
1496,4.8,ὡς,Որչափ եւ ,ვითარცა ,ვითარცა,CONJ,as
1497,4.8,ὑπάρχει ,1իցէ՛ ,გაქუნდეს ,ქუ,V.S2.O3.Sg,have
1498,4.8,σοὶ ,2քո` ,"შენ, ",შენ,PRON.Dat.Sg,you
1499,4.8,κατὰ τὸ πλῆθος ,ըստ նմի՛ն բազմութեան ,სიმართლისაებრ,სიმართლე,N.Gen.Sg,truth
1500,4.8,ποίησον,արասցես ,ჰყოფდი ,ყოფა,V.S2.O3.Sg,do
1501,4.8,ἐλεημοσύνην ,զողորմութիւնսն:,"წყალობასა, ",წყალობა,N.Dat.Sg,mercy
1502,4.8,ἐὰν ,եթէ ,უკუეთუ ,უკუეთუ,CONJ,whether
1503,,,,,,,
1504,4.8,ὀλίγον ,սակա՛ւ իցէ ,მცირედი ,მცირედ,N.Nom.Sg,few
1505,4.8,ὑπάρχῃ ,×,"გაქუნდეს, ",ქუ,V.S2.O3.Sg,have
1506,4.8,κατὰ τὸ ὀλίγον,"ըստ սակաւին, ",მცირედისაებრ ,მცირედ,N.Gen.Sg,few
1507,,,,+აყოფდ?,ყოფა,V.S2.O3.Sg,do
1508,4.8,μὴ , մի՛ pr եւ [and],ნუ ,ნუ,PRT,not
1509,4.8,φοβοῦ ,յապաղիցես ,გეშინინ ,შინ,V.S2.O3.Sg,fear
1510,4.8,ποιεῖν ,առնել ,ყოფად ,ყოფა,N.Adv.Sg,do
1511,4.8,ἐλεημοσύνην,զողորմութիւնսն:,მოწყალებისა.,მოწყალება,N.Gen.Sg,mercy
1512,4.9,γὰρ ,1զի,რამეთუ,რამეთუ,CONJ,that
1513,4.9,θέμα , 2գանձս ,უნჯი ,უნჯ,N.Nom.Sg,trasure
1514,,,,,,,
1515,4.9,ἀγαθὸν ,բարիս ,კეთილი ,კეთილ,ADJ.Nom.Sg,kind
1516,4.9,θησαυρίζεις ,գանձեսցես ,დაიუნჯო ,უნჯ,V.S2.O3.Sg,treasure
1517,4.9,σεαυτῷ ,քեզ ,თავისა შენისა ,თავ,PRON.Gen,self
1518,,,,,შენ,PRON.Gen,your
1519,4.9,εἰς ἡμέραν ,յաւուրն ,დღესა მას ,დღე,N.Dat.Sg,day
1520,4.9,ἀνάγκης,կենաց քոց: [of your life],ჭირისასა. ,ჭირ,N.Gen.Sg,plague
1521,4.1,διότι ,զի ,რამეთუ ,რამეთუ,CONJ,that
1522,4.1,ἐλεημοσύνη ,ողորմութիւնք ,მოწყალებაჲ ,მოწყალება,N.Nom.Sg,mercy
1523,4.1,ἐκ θανάτου ,2՛ի մահուանէ.,სიკუდილისაგან ,სიკუდილ,N.Gen.Sg,death
1524,4.1,ῥύεται,1փրկեն ,"იჴსნის, ",ჴსენ,V.S3.O3.Sg,save
1525,4.1,καὶ ,եւ,და,და,CONJ,and
1526,4.1,οὐκ , ո՛չ ,არა ,არა,PRT,not
1527,4.1,ἐᾷ ,տան ,უტევის ,ტევ,V.S3.O3.Sg,leave
1528,4.1,εἰσελθεῖν,մտանել ,შესლვად ,შესლვა,N.Adv.Sg,enter
1529,4.1,εἰς τὸ σκότος,՛ի խաւարն:,ბნელსა.,ბნელ,ADJ.Dat.Sg,dark
1530,4.11,δῶρον ,Պարգեւք ,ნიჭი ,ნიჭ,N.Nom.Sg,gift
1531,,,,,,,
1532,4.11,ἀγαθόν,բարի՛ք ,კეთილი ,კეთილ,ADJ.Nom.Sg,kind
1533,4.11,ἐστιν ,են ,არს ,არ-ს,V.S3.Sg,be
1534,4.11,ἐλεημοσύνη ,ողորմութիւնք ,მოწყალებაჲ ,მოწყალება,N.Nom.Sg,mercy
1535,4.11,πᾶσι ,ամենեցուն ,"ყოველთა, ",ყოველ,N.Gen.Pl,all
1536,4.11,τοῖς ,որ ,რომელთა ,რომელ,PRON.Dat.Pl,which
1537,,ποιοῦσιν,առնեն ,ყონ,ყოფა,V.S3.O3.Pl,do
1538,4.11,αὐτὴν ,զնա ,იგი ,იგი,PRON.Nom.Sg,it
1539,4.11,ἐνώπιον ,առաջի ,წინაშე ,წინაშე,ADV,before
1540,4.11,τοῦ ὑψίστου,Աստուծոյ:,მაღლისა.,მაღალ,N.Gen.Sg,great
1541,4.12,πρόσεχε ,զգո՛յշ լինիջիր pr Եւ [and],"ეკრძალე, ",კრძალ,V.S3.O3.Sg,be careful
1542,,,,,,,
1543,4.12,παιδίον ,2դու [you] ,"ყრმაო, ",ყრმა,N.Voc.Sg,young man
1544,4.12,ἀπὸ πάσης ,×,ყოვლისაგან,ყოველ,PRON.Gen.Sg,all
1545,4.12,πορνείας ,՛ի պոռնկութենէ. ,"სიძვისა, ",სიძვა,N.Gen.Sg,prostitution
1546,4.12,καὶ ,եւ ,და ,და,CONJ,and
1547,4.12,γυναῖκα ,2կին` ,ცოლი,ცოლ,N.Nom.Sg,wife
1548,4.12,πρῶτον ,×,პირველად ,პირველ,N.Adv.Sg,first
1549,4.12,λαβὲ ,1առնուցուս +դու [you],მოიყვანე ,ყვან,V.S2.O3.Sg,bring
1550,4.12,ἀπὸ τοῦ σπέρματος ,՛ի զաւակէ՛ ,ნათესავისაგან ,ნათესავ,N.Gen.Sg,relative
1551,4.12,τῶν πατέρων ,հարց ,მამათა ,მამა,N.Gen.Pl,father
1552,4.12,σου,քոց. ,შენთაჲსა.,შენ,PRON.Gen.Pl,your
1553,4.12,μὴ,մի՛pr եւ [and],ნუ ,ნუ,PRT,not
1554,4.12,λάβῃς,առնուցուս + դու [you],მოიყვანებ ,ყვან,V.S2.O3.Sg,bring
1555,4.12,γυναῖκα,կին` ,ცოლად ,ცოლ,N.Adv.Sg,wife
1556,4.12,ἀλλοτρίαν,յազգէ օտարէ. ,"უცხოთესლსა, ",უცხოთესლ,N.Dat.Sg,foreigner
1557,4.12,ἣ,×,რომელი,რომელ,PRON.Nom.Sg,which
1558,4.12,οὐκ,×,არა ,არა,PRT,not
1559,4.12,ἔστιν,×,იყოს,ყოფა,V.S2.Sg,be
1560,4.12,ἐκ τῆς φυλῆς,×,ტომისაგან ,ტომ,N.Gen.Sg,tribe
1561,4.12,τοῦ πατρός ,×,მამათა ,მამა,N.Dat.Pl,father
1562,4.12,σου,×,"შენთაჲსა, ",შენ,PRON.Gen.Pl,your
1563,4.12,διότι ,զի ,რამეთუ ,რამეთუ,CONJ,that
1564,4.12,υἱοὶ ,որդիք,ძენი ,ძე,N.Nom.Pl,son
1565,4.12,προφητῶν ,մարգարէի՛ց ,წინაწარმეტყუელთანი ,წინაწარმეტყუელ,N.Gen.Pl,prophet
1566,4.12,ἐσμεν , եմք`,ვართ: ,ყოფა,V.S1.Pl,be
1567,4.12,Νωε ," Նոյի, [Noy-i]","ნოესი, [noe-si]",ნოე,PN.Gen,Noe
1568,4.12,Αβρααμ,"Աբրահամու, [Abraham-u]","აბრაამისი, [abraam-isi]",აბრაამ,PN.Gen,Abraham
1569,4.12,Ισαακ ,"Սահակայ, [Sahak'a-y]","ისაკისი, [isak'-isi]",ისაკ,PN.Gen,Isaak
1570,4.12,Ιακωβ , Յակոբու [Hak'ob-u] pr եւ [and],იაკობისი. [iak'ob-isi],იაკობ,PN.Gen,Jakob
1571,4.12,οἱ πατέρες ,հարցնմերոց ,მამანი ,მამა,N.Nom.Pl,father
1572,4.12,ἡμῶν ,×,ჩუენნი ,ჩუენ,PRON.Gen.Pl,our
1573,4.12,ἀπὸ τοῦ αἰῶνος ,առաջնոց: ,საუკუნითგან ,საუკუნე,N.Gen.PL,century
1574,4.12,μνήσθητι ,Յիշեա՛ + դու [you],"მოიჴსენე, ",ჴსენ,V.S2.O3.Sg,remember
1575,4.12,παιδίον ,որդեակ` ,"შვილო, ",შვილ,N.Voc.Sg,child
1576,4.12,ὅτι ,զի ,რამეთუ ,რამეთუ,CONJ,that
1577,4.12,οὗτοι,սոքա ,ამათ ,ესე,PRON.Dat.Pl,this
1578,4.12,πάντες ,ամենեքեան ,ყოველთა ,ყოველ,N.Dat.Pl,all
1579,4.12,ἔλαβον ,առին ,მოიყვანნეს ,ყვან,V.S3.O3.Pl,bring
1580,4.12,γυναῖκας ,կանայս ,ცოლნი,ცოლ,N.Nom.Pl,wife
1581,4.12,ἐκ τῶν ἀδελφῶν ,յեղբա՛րց ,ძმათაგან ,ძმა,N.Gen.Pl,brother
1582,4.12,αὐτῶν ,"իւրեանց, ",თჳსთა ,თჳს,PRON:Gen.Sg,self
1583,4.12,καὶ ,եւ ,და ,და,CONJ,and
1584,4.12,εὐλογήθησαν ,օրհնեցան ,იკურთხნეს,კურთხ,V.S3.O3.Pl,bless
1585,4.12,ἐν τοῖς τέκνοις ,յորդիս,შვილთა შორის ,შვილ,N.Dat.Pl,chil
1586,4.12,αὐτῶν ,իւրեանց.,მათთა. ,მათ,PRON.Gen.Pl,they
1587,4.12,καὶ ,եւ ,და ,და,CONJ,and
1588,4.12,τὸ σπέρμα ,զաւակ ,ნათესავმან ,ნათესავ,N.Erg.Sg,relative
1589,4.12,αὐτῶν ,նոցա ,მათმან ,მათ,PRON.Erg.Pl,they
1590,4.12,κληρονομήσει ,ժառանգեսցէ ,დაიმკჳდროს ,მკჳდრ,V.S3.O3.Sg,inherit
1591,4.12,γῆν,զերկիր: ,ქუეყანაჲ.,ქუეყანა,N.Nom.Sg,country
1592,4.13,καὶ ,Եւ  ,და ,და,CONJ,and
1593,,,,,,,
1594,4.13,νῦν ,×,აწ ,აწ,ADV,now
1595,4.13,παιδίον ,որդեակ` pr դու [you],"ყრმაო, ",ყრმა,N.Voc.Sg,young man
1596,4.13,ἀγάπα,սիրեսցե՛ս  ,გიყუარდედ ,ყუარ,V.S3.Pl,love
1597,4.13,τοὺς ἀδελφούς ,զեղբարս  ,ძმანი ,ძმა,N.Nom.Pl,brother
1598,4.13,καὶ ,եւ  ,და ,და,CONJ,and
1599,4.13,μὴ ,մի՛  ,ნუ ,ნუ,PRT,not
1600,4.13,ὑπερηφανεύου ,"դարձուսցես զերեսսքո, եւ մի՛ դարձուցանիցես  [do not turn your face and do not turn]",ამპარტავობს ,ამპარტავ,V.S3.Sg,pride
1601,4.13,τῇ καρδίᾳ,զսիրտ  ,გული ,გულ,N.Nom.Sg,heart
1602,4.13,σου,քո  ,შენი ,შენ,PRON.Nom.Sg,your
1603,4.13,ἀπὸ τῶν ἀδελφῶν ,յեղբարց  ,ძმათა ზედა ,ძმა,N.Dat.Pl,brother
1604,4.13,σου ,"քոց,  ",შენთა ,შენ,PRON.Dat.Pl,your
1605,4.13,τῶν υἱῶν ,յորդւոց ,ძეთა ,ძე,N.Dat.Pl,son
1606,4.13,καὶ ,եւ  ,და ,და,CONJ,and
1607,4.13,θυγατέρων ,՛ի դստերաց  ,ასულთა ,ასულ,N.Dat.Pl,daughter
1608,4.13,τοῦ λαοῦ,ժողովրդեան  ,ერისა,ერ,N.Gen.Sg,nation
1609,4.13,σου ,"քոյ,  ",შენისათა,შენ,PRON.Gen.Pl,your
1610,4.13,λαβεῖν ,առնուլ  ,მოყვანებად,მოყვანება,N.Adv.Sg,bring
1611,4.13,σεαυτῷ ,քեզ ,თავისა შენისა,თავ,PRON.Gen,self
1612,,,,,შენ,,
1613,4.13,γυναῖκα ,կին,ცოლი,ცოლ,N.Nom.Sg,wife
1614,4.13,ἐξ αὐτῶν , ՛ի նոցանէ ,"მათგან, ",იგინი,PRON.Gen.Pl,they
1615,4.13,διότι ,Վասն զի,რამეთუ ,რამეთუ,CONJ,since
1616,4.13,ἐν τῇ ὑπερηφανίᾳ , յամբարտաւանութենէ` ,ამპარტავანებით ,ამპარტავანება,N.Inst.Sg,pride
1617,,,,+არს,არ-ს,V.S3.Sg,be
1618,4.13,ἀπώλεια,կորուստ ,წარწყმედაჲ ,წარწყმედა,N.Nom.Sg,loss
1619,4.13,καὶ ,եւ ,და ,და,CONJ,and
1620,4.13,ἀκαταστασία ,խռովութիւն ,შფოთი ,შფოთ,N.Nom.Sg,disturbance
1621,4.13,πολλή ,յոյժ. ,მრავალი ,მრავალ,ADJ.Nom.Sg,many
1622,4.13,καὶ ,եւ ,და,და,CONJ,and
1623,,,,,,,
1624,4.13,ἐν τῇ ἀχρειότητι ,՛ի պղծութենէ` ,უჴმარებითა - ,უჴმარება,N.Inst.Sg,filth
1625,4.13,ἐλάττωσις ,պակասութիւն ,დაკლებაჲ ,დაკლება,N.Nom.Sg,deficit
1626,4.13,καὶ ,եւ,და,და,CONJ,and
1627,4.13,ἔνδεια ,կարօտութիւն ,ნაკლულევანებაჲ,ნაკლულევანება,N.Nom.Sg,lack
1628,4.13,μεγάλη ,մեծ. ,დიდი. ,დიდ,ADJ.Nom.Sg,big
1629,4.13,ἡ γὰρ,զի ,რამეთუ ,რამეთუ,CONJ,since
1630,4.13,ἀχρειότης ,պղծութիւն ,უჴმარებაჲ ,უჴმარება,N.Nom.Sg,filth
1631,4.13,ἐστὶν ,1է ,არს,არ-ს,V.S3.Sg,be
1632,4.13,μήτηρ ,2մա՛յր ,დედაჲ,დედა,N.Nom.Sg,mother
1633,4.13,τοῦ λιμοῦ,սովոյ:,სიყმილისაჲ.,სიყმილ,N.Gen.Sg,hunger
1634,4.14,μισθὸς , վարձք pr Եւ [and],სასყიდელი ,სასყიდელ,N.Nom.Sg,salary
1635,4.14,παντὸς ,վարձկանի +քոյ [your],ყოვლისა ,ყოველ,N.Gen.Sg,all
1636,4.14,ἀνθρώπου ,×,"კაცისაჲ, ",კაც,N.Gen.Sg,man
1637,4.14,ὃς ἐὰν ,×,რომელი ,რომელ,PRON.Nom.Sg,which
1638,4.14,ἐργάσηται ,×,გიქმოდის ,ქამ,V.S2.O3.Sg,do
1639,,,,"+შენ,",შენ,PRON.Dat.Sg,you
1640,4.14,μὴ ,մի՛ ,ნუ ,ნუ,PRT,not
1641,4.14,αὐλισθήτω ,"ագցին, ",დაადგრების ,დგერ,V.S3.Sg,rest
1642,4.14,παρὰ σοὶ ,առ քեզ ,"შენ თანა,",შენ,PRON.Dat.Sg,you
1643,4.14,ἀλλὰ ,այլ,არამედ,არამედ,CONJ,but
1644,4.14,ἀπόδος ,հատուսցե՛ս +դու[you],მიეც ,ც,V.S2.O3.Sg,give
1645,4.14,αὐτῷ ,×,მას ,იგი,PRON.Dat.Sg,she
1646,4.14,παραυτίκα,  առժամայն. ,მეყსეულად; ,მეყსეულად,ADV,suddenly
1647,4.14,καὶ ,×,და,და,CONJ,and
1648,4.14,δουλεύσῃς ,ծառայեսցես +դու [you] ,ჰმონებდე ,მონ,V.S2.O3.Sg,serve
1649,4.14,ἐὰν ,եթէ ,თუ,თუ,CONJ,if
1650,4.14,τῷ θεῷ ,Աստուծոյ` ,"უფალსა, ",უფალ,N.Dat.Sg,Lord
1651,4.14,ἀποδοθήσεταί ,հատուսցէ ,მოგაგოს ,გ,V.S3.O2.O3.Sg,compensate
1652,,,,,,,
1653,4.14,σοι ,քեզ +՛ի բարիս: [with good],შენ,შენ,PRON.Dat.Sg,you
1654,,,,,,,
1655,,,,+კეთილი.,კეთილ,N.Nom.Sg,good
1656,,,,,,,
1657,4.14,πρόσεχε ,Զգո՛յշ լինիջիր  ,"ეკრძალე,",კრძალ,V.S2.O3.Sg,be careful
1658,4.14,παιδίον , որդեակ  ,"შვილო,",შვილ,N.Voc.Sg,child
1659,4.14,ἐν πᾶσι ,յամենայն  ,ყოველთა შინა ,ყოველ,N.Dat.Pl,all
1660,4.14,τοῖς ἔργοις ,գործս  ,საქმეთა ,საქმე,N.Dat.Pl,work
1661,4.14,σου ,"քո,  ",შენთა ,შენ,PRON.Dat.Pl,your
1662,4.14,καὶ ,եւ  ,და ,და,CONJ,and
1663,4.14,ἴσθι ,լե՛ր +դու  [you],იყავ ,ყოფა,V.S2.Sg,be
1664,4.14,πεπαιδε,խրատեալ  ,სწავლულ ,სწავლულ,N.Abs.Sg,learned
1665,4.14,ἐν πάσῃ ,յամենայն  ,ყოველთა შინა ,ყოველ,N.Dat.Pl,all
1666,4.14,ἀναστροφῇ,կեանս,სლვათა ,სლვა,N.Dat.Pl,walking
1667,4.14,σου,քո,შენთა. ,შენ,"PRON.Dat.P,",your
1668,4.15,καὶ ,Եւ ,და ,და,CONJ,and
1669,4.15,ὃ,զոր ,რომელი,რომელ,PRON.Nom.Sg,which
1670,,,,შენ,შენ,PRON.Dat.Sg,you
1671,4.15,μισεῖς , ատես` pr դու [you],"გძულს,  ",ძულ,V.S2.O3.Sg,hate
1672,,,,სხუასა,სხუა,N.Dat.Sg,other
1673,4.15,μηδενὶ ,մի՛ pr ումեք [someone],ნუვის ,ნუვინ,PRON.Dat,noone
1674,4.15,ποιήσῃς ,առնիցես: ,"უყოფ, ",ყოფა,V.S2.O3.Sg,do
1675,4.15,οἶνον ,Գինի ,ღჳნოსა ,ღჳნო,N.Dat.Sg,wine
1676,4.15,εἰς μέθην,արբեցութեան ,მთრვალობით ,მთრვალობა,N.Inst.Sg,drunkness
1677,4.15,μὴ ,մի՛ ,ნუ ,ნუ,PRT,not
1678,4.15,πίῃς ,ըմպիցես. ,სუამ ,სუმა,V.S2.O3.Sg,drink
